date,MACD_Signal,MACD_Hist,MACD
2021-02-02,0.1842,-0.0084,0.1759
2021-02-01,0.1884,-0.006999999999999999,0.1814
2021-01-29,0.1151,0.0691,0.1842
2021-01-28,0.0978,0.0848,0.1826
2021-01-27,0.0766,0.1308,0.2075
2021-01-26,0.0439,0.1332,0.1771
2021-01-25,0.0106,0.1415,0.1521
2021-01-22,-0.0247,0.1162,0.0915
2021-01-21,-0.0538,0.0666,0.0128
2021-01-20,-0.0704,0.0437,-0.0267
2021-01-19,-0.0813,0.0402,-0.0412
2021-01-15,-0.0914,0.0253,-0.0661
2021-01-14,-0.0977,0.0282,-0.0695
2021-01-13,-0.1048,0.0197,-0.0851
2021-01-12,-0.1097,0.0142,-0.0955
2021-01-11,-0.1132,0.0037,-0.1095
2021-01-08,-0.1141,-0.0045,-0.1186
2021-01-07,-0.113,-0.0166,-0.1296
2021-01-06,-0.1089,-0.0349,-0.1437
2021-01-05,-0.1002,-0.0443,-0.1444
2021-01-04,-0.0891,-0.0551,-0.1442
2020-12-31,-0.0753,-0.0685,-0.1438
2020-12-30,-0.0582,-0.0516,-0.1098
2020-12-29,-0.0453,-0.0407,-0.086
2020-12-28,-0.0351,-0.0194,-0.0545
2020-12-24,-0.0303,-0.0096,-0.0399
2020-12-23,-0.0279,-0.0102,-0.038
2020-12-22,-0.0253,-0.0067,-0.032
2020-12-21,-0.0236,-0.0044,-0.028
2020-12-18,-0.0225,-0.0141,-0.0367
2020-12-17,-0.019,-0.0129,-0.032
2020-12-16,-0.0158,-0.0117,-0.0275
2020-12-15,-0.0128,-0.0116,-0.0245
2020-12-14,-0.0099,-0.0113,-0.0212
2020-12-11,-0.0071,-0.0107,-0.0178
2020-12-10,-0.0044,0.0024,-0.0021
2020-12-09,-0.005,0.013,0.008
2020-12-08,-0.0083,0.0309,0.0226
2020-12-07,-0.016,0.0377,0.0217
2020-12-04,-0.0254,0.0446,0.0192
2020-12-03,-0.0366,0.0401,0.0035
2020-12-02,-0.0466,0.0463,-0.0003
2020-12-01,-0.0582,0.048,-0.0103
2020-11-30,-0.0702,0.0535,-0.0167
2020-11-27,-0.0836,0.0375,-0.046
2020-11-25,-0.093,0.0417,-0.0513
2020-11-24,-0.1034,0.0452,-0.0582
2020-11-23,-0.1147,0.0474,-0.0673
2020-11-20,-0.1266,0.0508,-0.0758
2020-11-19,-0.1392,0.0384,-0.1008
2020-11-18,-0.1489,0.0277,-0.1212
2020-11-17,-0.1558,0.0166,-0.1392
2020-11-16,-0.1599,0.0159,-0.14400000000000002
2020-11-13,-0.1639,0.0038,-0.1602
2020-11-12,-0.1648,-0.0096,-0.1744
2020-11-11,-0.1624,-0.0174,-0.1799
2020-11-10,-0.1581,-0.018000000000000002,-0.1761
2020-11-09,-0.1536,-0.0192,-0.1728
2020-11-06,-0.1488,-0.0244,-0.1732
2020-11-05,-0.1427,-0.0305,-0.1732
2020-11-04,-0.1351,-0.0326,-0.1676
2020-11-03,-0.1269,-0.0261,-0.153
2020-11-02,-0.1204,-0.0189,-0.1393
2020-10-30,-0.1157,-0.0091,-0.1248
2020-10-29,-0.1134,0.014,-0.0994
2020-10-28,-0.1169,0.0209,-0.096
2020-10-27,-0.1221,0.0277,-0.0945
2020-10-26,-0.129,0.0339,-0.0952
2020-10-23,-0.1375,0.0347,-0.1028
2020-10-22,-0.1462,0.0361,-0.1101
2020-10-21,-0.1552,0.0395,-0.1157
2020-10-20,-0.1651,0.0439,-0.1212
2020-10-19,-0.1761,0.0476,-0.1285
2020-10-16,-0.188,0.0531,-0.1349
2020-10-15,-0.2012,0.0571,-0.1441
2020-10-14,-0.2155,0.0586,-0.1569
2020-10-13,-0.2302,0.0663,-0.1638
2020-10-12,-0.2467,0.0612,-0.1855
2020-10-09,-0.2621,0.0637,-0.1983
2020-10-08,-0.278,0.0489,-0.2291
2020-10-07,-0.2902,0.0456,-0.2446
2020-10-06,-0.3016,0.0407,-0.2609
2020-10-05,-0.3118,0.0359,-0.2759
2020-10-02,-0.3208,0.0339,-0.2869
2020-10-01,-0.3292,0.0315,-0.2978
2020-09-30,-0.3371,0.0318,-0.3053
2020-09-29,-0.345,0.0315,-0.3136
2020-09-28,-0.3529,0.0212,-0.3317
2020-09-25,-0.3582,0.0274,-0.3308
2020-09-24,-0.3651,0.0353,-0.3298
2020-09-23,-0.3739,0.0511,-0.3228
2020-09-22,-0.3867,0.0664,-0.3203
2020-09-21,-0.4033,0.0827,-0.3206
2020-09-18,-0.4239,0.1035,-0.3204
2020-09-17,-0.4498,0.1069,-0.343
2020-09-16,-0.4765,0.1057,-0.3709
2020-09-15,-0.5029,0.0835,-0.4194
2020-09-14,-0.5238,0.0465,-0.4773
2020-09-11,-0.5354,0.0278,-0.5077
2020-09-10,-0.5424,0.0268,-0.5156
