date,MACD,MACD_Signal,MACD_Hist
2021-01-22,-1.5119999999999998,-1.4503,-0.0616
2021-01-21,-1.5628,-1.4349,-0.1279
2021-01-20,-1.5551,-1.4029,-0.1522
2021-01-19,-1.6317,-1.3649,-0.2668
2021-01-15,-1.6903,-1.2982,-0.3921
2021-01-14,-1.6907,-1.2002,-0.4905
2021-01-13,-1.6055,-1.0775,-0.528
2021-01-12,-1.619,-0.9455,-0.6735
2021-01-11,-1.4396,-0.7772,-0.6624
2021-01-08,-1.2019,-0.6116,-0.5903
2021-01-07,-0.9065,-0.46399999999999997,-0.4425
2021-01-06,-0.5661,-0.3533,-0.2128
2021-01-05,-0.2609,-0.3001,0.0392
2021-01-04,-0.1944,-0.3099,0.1155
2020-12-31,-0.2259,-0.3388,0.113
2020-12-30,-0.282,-0.3671,0.0851
2020-12-29,-0.3262,-0.3883,0.0622
2020-12-28,-0.3432,-0.4039,0.0607
2020-12-24,-0.3803,-0.419,0.0388
2020-12-23,-0.4149,-0.4287,0.0138
2020-12-22,-0.39,-0.4322,0.0422
2020-12-21,-0.4635,-0.4427,-0.0208
2020-12-18,-0.4681,-0.4375,-0.0306
2020-12-17,-0.4041,-0.4299,0.0258
2020-12-16,-0.3643,-0.4363,0.0721
2020-12-15,-0.3505,-0.4544,0.1039
2020-12-14,-0.3706,-0.4803,0.1098
2020-12-11,-0.4447,-0.5078,0.0631
2020-12-10,-0.5776,-0.5236,-0.054000000000000006
2020-12-09,-0.6818,-0.51,-0.1718
2020-12-08,-0.6636,-0.4671,-0.1965
2020-12-07,-0.6835,-0.418,-0.2656
2020-12-04,-0.6238,-0.3516,-0.2722
2020-12-03,-0.3961,-0.2835,-0.1126
2020-12-02,-0.3347,-0.2554,-0.0793
2020-12-01,-0.1232,-0.2356,0.1123
2020-11-30,0.0213,-0.2637,0.285
2020-11-27,-0.034,-0.3349,0.3009
2020-11-25,-0.1245,-0.4101,0.2857
2020-11-24,-0.0816,-0.4815,0.3999
2020-11-23,-0.0755,-0.5815,0.506
2020-11-20,-0.2292,-0.708,0.4788
2020-11-19,-0.4972,-0.8277,0.3305
2020-11-18,-0.6878,-0.9103,0.2226
2020-11-17,-0.8377,-0.966,0.1283
2020-11-16,-0.9701,-0.9981,0.0279
2020-11-13,-1.0204,-1.005,-0.0153
2020-11-12,-1.1083,-1.0012,-0.1071
2020-11-11,-1.2257,-0.9744,-0.2513
2020-11-10,-1.0885,-0.9116,-0.1769
2020-11-09,-0.8406,-0.8674,0.0268
2020-11-06,-0.6035,-0.8741,0.2706
2020-11-05,-0.6324,-0.9417,0.3093
2020-11-04,-0.8583,-1.0191,0.1608
2020-11-03,-1.1056,-1.0593,-0.0464
2020-11-02,-1.0578,-1.0477,-0.0101
2020-10-30,-1.0747,-1.0452,-0.0296
2020-10-29,-0.9611,-1.0378,0.0767
2020-10-28,-0.9614,-1.0569,0.0956
2020-10-27,-1.1061,-1.0808,-0.0252
2020-10-26,-1.2595,-1.0745,-0.185
2020-10-23,-1.3284,-1.0283,-0.3001
2020-10-22,-1.2478,-0.9532,-0.2945
2020-10-21,-1.0293,-0.8796,-0.1497
2020-10-20,-0.9029,-0.8422,-0.0607
2020-10-19,-0.7843,-0.8270000000000001,0.0427
2020-10-16,-0.7769,-0.8377,0.0608
2020-10-15,-0.818,-0.8529,0.0349
2020-10-14,-0.9042,-0.8616,-0.0425
